,datetime,high,low,close,open,volume,temp,daily returns,sharpe ratio,open/close,low/high
30,2018-01-31,10600.0,9700.0,10054.11,10090.0,23688.962331,-0.3556987115956335,-0.003556987115956335,-0.5734104263543629,1.0035696844375086,0.9150943396226415
31,2018-02-01,10335.0,9011.51,9130.03,10061.19,25257.822556,-9.254968845633567,-0.09254968845633567,-0.5817627684431633,1.1019887119757548,0.871940977261732
32,2018-02-02,9560.01,8010.02,8647.91,9130.3,54378.491924,-5.283397040622974,-0.052833970406229745,-0.6136916821502948,1.0557811078052384,0.8378673244065644
33,2018-02-03,9459.6,8229.0,9399.0,8647.91,30086.95974,8.685219897061835,0.08685219897061836,-0.6366739947705128,0.9200883072667305,0.8699099327667131
34,2018-02-04,9473.01,8300.0,8349.04,9400.0,25927.872219,-11.180425531914883,-0.11180425531914884,-0.5991188481270296,1.125877945248795,0.8761734654560693
35,2018-02-05,8474.0,6929.83,6965.13,8359.99,50871.968584,-16.684948187737064,-0.16684948187737064,-0.6302168742814851,1.2002633116682675,0.8177755487373142
36,2018-02-06,7543.99,6000.01,7180.01,6966.46,104991.208357,3.0654019401532513,0.030654019401532513,-0.6605176308895297,0.9702577015909448,0.795336420117206
37,2018-02-07,8476.0,7150.01,8225.0,7180.01,67124.49181400001,14.554158002565455,0.14554158002565454,-0.6527841842841774,0.8729495440729483,0.8435594620103822
38,2018-02-08,8259.12,7531.11,7784.02,8225.0,13118.940166,-5.361458966565344,-0.05361458966565344,-0.585947278985134,1.0566519613258958,0.9118538052480166
39,2018-02-09,8738.0,7789.9,8624.6,7789.9,14419.136241,10.71515680560727,0.1071515680560727,-0.604672359678038,0.903218699997681,0.8914969100480659
40,2018-02-10,9065.78,8120.0,8272.59,8624.59,45930.989969,-4.081353432453021,-0.04081353432453021,-0.5656034819911303,1.0425501566014996,0.8956758271213288
41,2018-02-11,8572.0,7726.53,8313.33,8272.92,48282.328173,0.48846114793809026,0.004884611479380903,-0.5809186265408035,0.9951391319723866,0.9013684087727485
42,2018-02-12,8840.82,8015.0,8685.24,8321.22,39195.083613,4.374598916985736,0.04374598916985736,-0.5841263886263062,0.9580875139892506,0.9065901126818553
43,2018-02-13,8989.0,8351.0,8569.69,8685.27,38804.448453000005,-1.3307588595403474,-0.013307588595403473,-0.5744930508526015,1.0134870689604876,0.9290243631104683
44,2018-02-14,9400.0,8461.0,9286.03,8569.69,39594.087518,8.35899548291712,0.0835899548291712,-0.582818183038919,0.9228583151249781,0.9001063829787234
45,2018-02-15,10219.5,9170.0,10063.75,9286.03,49965.852865,8.375161398358602,0.08375161398358602,-0.558282189332823,0.922720655819153,0.8973041733940017
46,2018-02-16,10323.37,9666.0,9945.0,10056.11,42039.722386,-1.1049004038340926,-0.011049004038340927,-0.5350930468636516,1.011172448466566,0.936322150615545
47,2018-02-17,10877.91,9881.53,10752.96,9945.0,40210.153896,8.12428355957767,0.08124283559577669,-0.5428421498920302,0.9248616194982592,0.9084033605720218
48,2018-02-18,11274.0,10080.0,10745.0,10752.95,59818.321938,-0.07393319972659342,-0.0007393319972659342,-0.5219094918092868,1.0007398790134947,0.8940926024481107
49,2018-02-19,11250.0,10270.33,11082.94,10743.04,42535.552808,3.163908912188725,0.03163908912188725,-0.5271285616670908,0.9693312424320623,0.9129182222222222
50,2018-02-20,11748.01,11005.0,11691.03,11093.98,41084.936981,5.381747578416412,0.053817475784164126,-0.5235910873285559,0.9489309325183495,0.9367543949996637
51,2018-02-21,11786.01,10312.12,10501.04,11691.05,70124.511758,-10.178811997211529,-0.10178811997211529,-0.5134528984945691,1.1133230613348772,0.8749458043901202
52,2018-02-22,10933.44,9679.0,9868.95,10501.04,69830.218385,-6.019308563723213,-0.06019308563723213,-0.5347309164068689,1.0640483536749097,0.8852657535048438
53,2018-02-23,10435.0,9570.19,10180.04,9862.33,57307.81154,3.2214496979922695,0.032214496979922694,-0.5507626283750999,0.9687908888373719,0.9171241015812172
54,2018-02-24,10496.97,9556.0,9560.26,10184.28,42446.110345,-6.127286366832023,-0.061272863668320236,-0.5470145675017386,1.0652722833897823,0.9103579413868955
55,2018-02-25,9847.0,9274.8,9410.02,9560.26,30679.118339,-1.5715053774688112,-0.015715053774688112,-0.5626975258335696,1.0159659596897774,0.9418909312480958
56,2018-02-26,10400.0,9350.0,10251.07,9417.0,34523.214749,8.857067006477644,0.08857067006477644,-0.5704438228711928,0.9186358107007366,0.8990384615384616
57,2018-02-27,10870.0,10121.0,10638.29,10251.07,32081.103724,3.77736177784369,0.0377736177784369,-0.5489115528019357,0.9636012930649568,0.9310947562097516
58,2018-02-28,11098.0,10375.54,10480.98,10638.3,29603.122177,-1.4788077042384564,-0.014788077042384565,-0.54400057169687,1.0150100467704355,0.9349017841052443
59,2018-03-01,10938.0,10240.0,10915.57,10480.88,23946.971345,4.147457083756331,0.04147457083756331,-0.55144666454456,0.9601770681695962,0.9361857743646005
60,2018-03-02,11200.0,10770.0,10909.99,10915.56,26499.023507,-0.05102807368563509,-0.0005102807368563509,-0.5456775624372567,1.0005105412562247,0.9616071428571429
61,2018-03-03,11544.0,10837.97,11510.0,10909.99,20880.256873,5.499638404801473,0.05499638404801473,-0.5501682584330314,0.9478705473501303,0.9388400900900901
62,2018-03-04,11539.96,11050.02,11370.0,11510.0,17306.23269,-1.2163336229365769,-0.01216333622936577,-0.54086037475839,1.0123131046613896,0.9575440469464367
63,2018-03-05,11676.99,11291.01,11650.0,11370.01,15377.667641,2.4625308157160792,0.024625308157160793,-0.5476390470078099,0.9759665236051502,0.9669452487327642
64,2018-03-06,11710.0,10690.0,10697.95,11650.0,26900.571766,-8.17210300429184,-0.08172103004291839,-0.5465150661852328,1.08899368570614,0.9128949615713066
65,2018-03-07,10899.0,9389.31,9700.76,10697.94,47816.912726,-9.321233807630257,-0.09321233807630257,-0.562432975322528,1.1027940078921652,0.8614836223506743
66,2018-03-08,10138.04,9060.0,9327.67,9700.0,43767.491452,-3.8384536082474217,-0.03838453608247422,-0.5787998204799496,1.0399167208960007,0.8936638640210534
67,2018-03-09,9471.0,8329.0,8894.62,9325.09,59690.728989,-4.616255714422053,-0.046162557144220524,-0.5892560674512162,1.0483966712462138,0.8794213916165136
68,2018-03-10,9490.0,8653.88,9080.0,8894.62,39834.19922,2.0841812241557163,0.020841812241557164,-0.600614225411316,0.9795837004405287,0.9118946259220231
69,2018-03-11,9711.0,8450.0,9589.02,9080.0,44294.253382,5.6059471365638815,0.05605947136563882,-0.5999177322858076,0.9469163689302973,0.8701472556894244
70,2018-03-12,9888.88,9004.0,9210.0,9589.02,40776.185361,-3.952645838677992,-0.03952645838677992,-0.5904284148340307,1.0411530944625407,0.9105176723754359
71,2018-03-13,9474.0,8780.0,9130.65,9210.0,44487.865459,-0.8615635179153134,-0.008615635179153133,-0.6006086227169884,1.0086905094379919,0.926746886214904
72,2018-03-14,9333.78,8201.0,8250.17,9142.51,40917.240369,-9.760339337884236,-0.09760339337884237,-0.6058877124204823,1.108160195486881,0.8786365223949996
73,2018-03-15,8430.0,7650.0,8126.0,8252.01,59409.644348,-1.5270219013307087,-0.015270219013307086,-0.6207827068680111,1.0155070145212897,0.9074733096085409
74,2018-03-16,8611.64,7900.0,8507.13,8126.0,40465.232978,4.690253507260635,0.04690253507260635,-0.6269490744009909,0.9551987568075251,0.9173630109944215
75,2018-03-17,8588.88,7758.0,7818.95,8506.61,31034.609795,-8.08383127944035,-0.0808383127944035,-0.6199659171780788,1.0879478702383314,0.9032609606840474
76,2018-03-18,8050.0,7322.0,7436.0,7820.0,47402.697423,-4.910485933503836,-0.049104859335038366,-0.6333818014825932,1.0516406670252825,0.9095652173913044
77,2018-03-19,8705.23,7379.82,8298.98,7440.0,66884.141134,11.545430107526876,0.11545430107526876,-0.643876688193789,0.8964957139311096,0.847745550663222
78,2018-03-20,8891.3,8280.0,8820.0,8298.98,42863.35494,6.278120925704128,0.06278120925704128,-0.6164642571998705,0.9409274376417233,0.9312473991429825
79,2018-03-21,9177.01,8750.6,8879.0,8820.0,44002.689065,0.6689342403628118,0.006689342403628118,-0.6060122359964571,0.9933551075571574,0.9535349748992319
80,2018-03-22,9100.0,8465.1,8661.0,8880.0,41076.61353,-2.4662162162162162,-0.024662162162162164,-0.6081669252470504,1.025285763768618,0.9302307692307693
81,2018-03-23,8770.0,8269.0,8622.01,8648.26,39541.055995,-0.303529264846339,-0.0030352926484633904,-0.6153083617207703,1.0030445336992186,0.9428734321550741
82,2018-03-24,8999.95,8559.25,8916.01,8618.02,32273.50243,3.457754797505689,0.03457754797505689,-0.6191052152293995,0.966578099396479,0.9510330612947849
83,2018-03-25,8968.0,8365.77,8610.47,8916.01,32907.704337,-3.4268691937312865,-0.03426869193731286,-0.6156672061091676,1.0354847064097548,0.9328467885816236
84,2018-03-26,8669.85,7860.0,7883.0,8610.0,38822.314294,-8.443670150987224,-0.08443670150987224,-0.6238816785626474,1.0922237726753774,0.9065900794131386
85,2018-03-27,8268.5,7730.0,7870.01,7883.06,42064.938403,-0.16554485187224482,-0.0016554485187224481,-0.6361808574172473,1.0016581935728164,0.9348733143859225
86,2018-03-28,8109.0,7728.0,7944.69,7870.01,28507.048756,0.9489187434323384,0.009489187434323384,-0.6395535123711003,0.9906000108248403,0.9530151683314836
87,2018-03-29,8009.0,7334.0,7435.01,7940.12,38660.552771,-6.361490758326066,-0.06361490758326066,-0.6410002385733904,1.0679366940999406,0.9157198152078911
88,2018-03-30,7478.94,6600.1,6738.58,7435.01,76318.902248,-9.366900649763757,-0.09366900649763757,-0.6516430619961099,1.103349667140555,0.8824913690977599
89,2018-03-31,7223.36,6710.0,7021.0,6738.58,39645.831778,4.191090704569807,0.04191090704569807,-0.6636536129183558,0.9597749608317904,0.9289305807823507
90,2018-04-01,7068.9,6430.0,6815.0,7021.0,42111.194843,-2.9340549779233727,-0.029340549779233727,-0.6584338793782277,1.0302274394717534,0.9096181867051452
91,2018-04-02,7125.0,6753.0,6979.89,6815.27,34874.545429,2.4154582283607238,0.024154582283607236,-0.6654352183941122,0.9764151010975818,0.9477894736842105
92,2018-04-03,7499.99,6890.0,7466.0,6974.07,36433.089811,7.05370035001083,0.0705370035001083,-0.6639838650643791,0.9341106348781141,0.9186678915571888
93,2018-04-04,7520.0,6721.0,6850.0,7466.85,42227.818712,-8.261181087071527,-0.08261181087071527,-0.6521565723034272,1.090051094890511,0.89375
94,2018-04-05,6902.0,6566.69,6700.0,6850.0,40419.522743,-2.18978102189781,-0.021897810218978103,-0.6631872544790408,1.0223880597014925,0.9514184294407417
95,2018-04-06,6850.0,6500.0,6589.0,6708.71,29148.426809,-1.7843967021975913,-0.017843967021975913,-0.669046121228303,1.018168159052967,0.948905109489051
96,2018-04-07,7070.0,6516.67,6985.71,6589.99,31412.081084,6.004864954271558,0.06004864954271558,-0.6743451623223286,0.9433529304823705,0.9217355021216408
97,2018-04-08,7109.13,6850.01,6999.99,6985.73,22718.92808,0.20413042015652222,0.0020413042015652223,-0.6653066784759984,0.9979628542326489,0.9635510955630295
98,2018-04-09,7185.0,6676.5,6750.01,6999.99,31783.691086,-3.571147958782792,-0.03571147958782792,-0.6677495600496274,1.0370340192088603,0.9292275574112735
99,2018-04-10,6874.0,6611.0,6853.0,6750.01,23781.929182,1.5257755173696006,0.015257755173696007,-0.6750114322032634,0.984971545308624,0.9617398894384638
100,2018-04-11,6990.0,6768.01,6899.75,6853.0,23410.51131,0.6821829855537721,0.006821829855537721,-0.675253044065571,0.9932243921881228,0.9682417739628041
101,2018-04-12,8012.23,6743.2,7689.89,6899.75,59200.168391,11.451719265190773,0.11451719265190773,-0.6769049194472542,0.8972495055195848,0.8416133835399133
102,2018-04-13,8233.39,7680.0,8117.84,7688.67,51872.517692,5.581849656702655,0.05581849656702655,-0.6538103205113506,0.9471324884452021,0.9327871022750046
103,2018-04-14,8186.0,7768.47,8028.0,8117.93,40739.341215,-1.107794721068059,-0.01107794721068059,-0.6464824175470599,1.011202042850025,0.9489946249694601
104,2018-04-15,8429.54,7941.0,8321.02,8028.0,28536.393681,3.6499750871948233,0.03649975087194823,-0.6507370886805094,0.9647855671540267,0.9420442871141248
105,2018-04-16,8419.0,7867.0,8020.0,8321.5,35979.965939,-3.6231448657093073,-0.036231448657093074,-0.6474427099078487,1.0375935162094763,0.9344340182919587
106,2018-04-17,8173.7,7912.08,7945.17,8020.0,27954.218139,-0.9330423940149617,-0.009330423940149617,-0.6544281753180152,1.0094183006782738,0.9679924636333607
107,2018-04-18,8149.89,7825.4,8109.0,7941.97,29490.943476,2.103130583469841,0.02103130583469841,-0.6583869142471132,0.9794018991244297,0.9601847386897245
108,2018-04-19,8296.0,8080.0,8274.57,8109.0,29014.334892,2.041805401405842,0.02041805401405842,-0.6578557051446229,0.9799905010169713,0.973963355834137
109,2018-04-20,8577.9,8177.09,8505.01,8274.57,33998.039543,2.7849181286761793,0.027849181286761792,-0.6574489622719062,0.9729053816515206,0.9532741113792421
110,2018-04-21,9035.0,8490.0,8779.97,8505.04,46638.265685,3.2325538739382584,0.032325538739382584,-0.6558097088610477,0.9686866811617809,0.9396790260099612
111,2018-04-22,9020.67,8707.0,8948.8,8780.0,27251.466432,1.922551252847372,0.01922551252847372,-0.6534239762513084,0.981137135705346,0.9652276383018112
112,2018-04-23,8985.0,8727.68,8893.99,8948.8,27843.535442,-0.6124843554442997,-0.006124843554442997,-0.6532893722436677,1.0061625884445564,0.9713611574846968
113,2018-04-24,9420.0,8800.6,9410.99,8894.0,38860.782794,5.812795142792892,0.05812795142792892,-0.6567923912580748,0.9450652906867397,0.9342462845010616
114,2018-04-25,9759.82,8730.0,8991.03,9410.99,82692.026533,-4.4624423147830266,-0.044624423147830265,-0.6495469987062322,1.046708775301606,0.8944837097405485
115,2018-04-26,9185.01,8651.62,8845.09,8991.04,43964.483869,-1.6232827348115537,-0.016232827348115538,-0.6568738576501962,1.0165006800383038,0.9419282069371727
116,2018-04-27,9395.0,8838.35,9230.89,8845.1,37434.465606,4.361623949983596,0.04361623949983596,-0.6615062777408072,0.9582066301299226,0.9407503991484832
117,2018-04-28,9427.48,8870.0,9390.52,9230.89,39213.115265,1.7293023749606056,0.017293023749606055,-0.6572003293056432,0.9830009413749184,0.9408664881813592
118,2018-04-29,9570.51,9163.74,9344.0,9398.98,38776.43008,-0.5849570910886029,-0.005849570910886029,-0.65740922606558,1.0058839897260274,0.9574975628258054
119,2018-04-30,9458.64,9124.99,9350.0,9344.0,32496.754763,0.06421232876712328,0.0006421232876712328,-0.6607918366130016,0.9993582887700535,0.9647253727808649
120,2018-05-01,9359.48,8800.49,8985.0,9351.0,42487.372623,-3.9140198909207573,-0.03914019890920757,-0.663342791708247,1.0407345575959934,0.940275528127631
121,2018-05-02,9217.3,8962.0,9125.0,8985.0,26127.788903,1.5581524763494714,0.015581524763494713,-0.6699978738923653,0.9846575342465753,0.9723020841244183
122,2018-05-03,9779.0,9068.5,9684.99,9136.68,37319.89534,6.0011951824951675,0.06001195182495168,-0.6704347007037676,0.9433855894533707,0.927344309234073
123,2018-05-04,9844.0,9520.85,9649.97,9690.0,31965.542151,-0.4131062951496456,-0.004131062951496456,-0.6630829141465936,1.0041481994244543,0.9671728971962618
124,2018-05-05,10020.0,9631.03,9888.73,9649.95,24422.687782,2.474416965891003,0.024744169658910027,-0.6661899504595407,0.9758533198904208,0.961180638722555
125,2018-05-06,9970.0,9417.03,9572.71,9888.73,28788.86337,-3.195759212760389,-0.03195759212760389,-0.6652874507750083,1.0330125951794216,0.9445366098294885
126,2018-05-07,9689.67,9181.0,9376.7,9572.71,31834.945135,-2.0475915388641086,-0.020475915388641085,-0.6711953636831075,1.0209039427517141,0.9475038881613099
127,2018-05-08,9475.7,9060.54,9217.0,9376.66,27104.438189,-1.7027385017692853,-0.017027385017692853,-0.6760256502739089,1.0173223391559076,0.9561868780142893
128,2018-05-09,9390.0,8965.0,9288.88,9217.0,25576.178321,0.7798632960833156,0.007798632960833156,-0.6804840857044362,0.992261715082981,0.9547390841320553
129,2018-05-10,9395.12,9065.0,9130.0,9288.88,22850.892396,-1.710432258786842,-0.01710432258786842,-0.6820016178094214,1.0174019715224534,0.9648626095249447
130,2018-05-11,9134.98,8462.0,8606.93,9129.99,45804.008878,-5.729031466628107,-0.05729031466628107,-0.6864268874360754,1.0607719593397413,0.9263293406225301
131,2018-05-12,8684.0,8153.0,8350.0,8603.85,43309.711908,-2.9504233569855396,-0.029504233569855397,-0.6937797143690392,1.0304011976047904,0.9388530631045601
132,2018-05-13,8700.96,8298.0,8634.5,8349.0,25766.066065,3.4195712061324715,0.03419571206132471,-0.6992659112515488,0.9669349701777752,0.9536878689248084
133,2018-05-14,8823.99,8277.0,8729.95,8634.48,36379.691802,1.1056832606016942,0.011056832606016942,-0.6967498760672288,0.9890640839867352,0.93801103582393
134,2018-05-15,8879.99,8427.0,8508.4,8729.45,29297.614938,-2.53223284399362,-0.0253223284399362,-0.6977634740419358,1.02598020779465,0.9489875551661657
135,2018-05-16,8588.64,8083.01,8266.5,8508.4,32675.409537,-2.8430727281274932,-0.028430727281274933,-0.7028206396529134,1.0292626867477166,0.9411280482125227
136,2018-05-17,8464.0,8101.0,8154.0,8266.5,20902.187504,-1.3609145345672293,-0.013609145345672292,-0.7081100218375916,1.0137969094922736,0.9571124763705104
137,2018-05-18,8241.91,7911.9,8200.0,8154.0,27297.078954,0.564140299239637,0.00564140299239637,-0.7120058468673693,0.994390243902439,0.959959523945299
138,2018-05-19,8390.8,8095.73,8289.0,8202.67,18030.43665,1.0524621860930639,0.010524621860930639,-0.7136806990220785,0.9895849921582821,0.9648341040186872
139,2018-05-20,8558.0,8163.9,8536.0,8286.55,19324.297136,3.010299823207496,0.03010299823207496,-0.7147175373399649,0.970776710402999,0.9539495209161019
140,2018-05-21,8609.0,8305.0,8341.0,8531.01,22050.550216,-2.2272861009423295,-0.022272861009423293,-0.7129001213611985,1.022780242177197,0.9646881170867697
141,2018-05-22,8449.11,8145.0,8214.39,8340.99,19342.172742,-1.5178054403614003,-0.015178054403614003,-0.7175567966889412,1.0154119782479283,0.9640068598941189
142,2018-05-23,8233.99,7425.0,7478.95,8214.39,41586.11025,-8.95306894364645,-0.0895306894364645,-0.7215336676502899,1.0983346592770376,0.9017499414014348
143,2018-05-24,7730.73,7266.99,7586.66,7472.76,41193.681922,1.5242025704023632,0.015242025704023632,-0.7289098434212478,0.9849868057880543,0.9400134269338083
144,2018-05-25,7649.55,7308.15,7418.1,7586.66,28281.800956,-2.22179457099698,-0.0222179457099698,-0.7292430384646474,1.0227227996387214,0.9553699237210032
145,2018-05-26,7620.0,7344.35,7550.0,7416.98,17602.409315,1.793452321564848,0.01793452321564848,-0.7337639749392892,0.9823814569536423,0.9638254593175853
146,2018-05-27,7620.0,7231.11,7277.0,7550.0,21276.23019,-3.615894039735099,-0.03615894039735099,-0.7337176259428853,1.0375154596674454,0.9489645669291338
147,2018-05-28,7437.0,7148.16,7195.22,7276.99,24783.96551,-1.1236788837142766,-0.011236788837142766,-0.7392558758506999,1.011364489202554,0.961161758773699
148,2018-05-29,7540.0,7032.95,7455.82,7195.22,39119.916639,3.6218489497193898,0.0362184894971939,-0.7426952388782547,0.9650474394499868,0.9327519893899204
149,2018-05-30,7569.0,7260.5,7300.63,7455.82,32883.368198,-2.081461194073886,-0.02081461194073886,-0.7398549107910501,1.0212570695953636,0.959241643546043
150,2018-05-31,7699.0,7288.0,7557.09,7300.22,30082.641227,3.518661081446859,0.03518661081446859,-0.7441579897101547,0.966009403090343,0.9466164436939862
151,2018-06-01,7608.55,7355.54,7404.99,7557.09,29073.571513,-2.012679483769551,-0.02012679483769551,-0.7415161516907701,1.0205402032953454,0.9667466205781653
152,2018-06-02,7697.33,7396.0,7660.29,7404.3,27643.387196,3.4573153437867155,0.034573153437867155,-0.7457273700578247,0.9665822051123392,0.9608526592987439
153,2018-06-03,7786.69,7600.0,7678.0,7659.14,25849.521692,0.24624174515676267,0.0024624174515676268,-0.7432120162672086,0.9975436311539464,0.976024472529406
154,2018-06-04,7760.52,7446.5,7498.0,7678.0,32767.485012,-2.344360510549622,-0.023443605105496222,-0.7451335940405874,1.024006401707122,0.9595362166452763
155,2018-06-05,7679.49,7358.0,7618.66,7498.0,31951.385764,1.6092291277674027,0.016092291277674028,-0.749570171170241,0.9841625692707117,0.9581365429214701
156,2018-06-06,7690.52,7467.05,7516.59,7618.67,27256.93182,-1.3398664071288025,-0.013398664071288023,-0.7497802710920628,1.0135806263212441,0.9709421469549523
157,2018-06-07,7765.0,7502.02,7697.2,7516.57,26093.359871,2.403090771455599,0.02403090771455599,-0.7533216770895824,0.9765330249961025,0.9661326464906633
158,2018-06-08,7707.74,7531.0,7637.63,7698.31,24050.138886,-0.7882249480730223,-0.007882249480730224,-0.7524350524059538,1.007944872951426,0.9770698025621
159,2018-06-09,7683.98,7563.3,7608.36,7637.63,17260.05878,-0.3832340660650023,-0.003832340660650023,-0.755428176939463,1.003847083997077,0.9842945973310707
160,2018-06-10,7629.94,6622.81,6760.26,7608.35,43886.830389,-11.146832098943925,-0.11146832098943925,-0.7579983487930907,1.1254522755041967,0.8680028938628614
161,2018-06-11,6841.35,6610.0,6740.32,6757.49,41787.523979,-0.2540884263239764,-0.002540884263239764,-0.7637521177923428,1.0025473568020509,0.966183574879227
162,2018-06-12,6922.0,6653.0,6671.31,6740.38,30517.482579,-1.0247196745584033,-0.010247196745584034,-0.7661090463751602,1.0103532889342572,0.9611383993065588
163,2018-06-13,6685.17,6118.68,6319.95,6678.34,52007.36783,-5.366453340201312,-0.053664533402013125,-0.7692274779159504,1.0567077271180942,0.9152616911761406
164,2018-06-14,6720.0,6219.0,6649.87,6319.02,44534.566678,5.235780231744787,0.05235780231744787,-0.7751207715009993,0.9502471476886015,0.9254464285714286
165,2018-06-15,6700.0,6445.0,6542.44,6644.61,31117.876485,-1.5376372729174486,-0.015376372729174486,-0.7696326766144302,1.015616497820385,0.9619402985074627
166,2018-06-16,6560.0,6320.86,6508.0,6542.49,24651.391923,-0.5271693193264305,-0.005271693193264305,-0.7731652873521196,1.00529963122311,0.963545731707317
167,2018-06-17,6589.03,6435.0,6515.0,6506.19,19052.727861,0.1354095100204636,0.001354095100204636,-0.7757466041563936,0.9986477359938603,0.9766232662470804
168,2018-06-18,6794.38,6380.0,6718.15,6510.47,30113.608921,3.189938668022422,0.03189938668022422,-0.7776311586953547,0.9690867277449894,0.9390113593882002
169,2018-06-19,6841.74,6653.0,6710.49,6718.01,28112.889353,-0.11193791018471894,-0.0011193791018471893,-0.7755725920523117,1.0011206335155853,0.9724134503795818
170,2018-06-20,6817.23,6551.81,6757.5,6710.4,24931.694584,0.7018955650929954,0.007018955650929954,-0.7777182925156705,0.9930299667036625,0.9610662981885606
